Gender,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Vintage,Age_Group,Annual_Premium_Treated,Region_Category,Response
0,1,1,0,152.0,142,2,26572.0,2,0
0,1,1,0,152.0,180,2,28089.0,0,0
0,0,0,1,124.0,85,0,39457.0,0,1
1,0,0,1,124.0,247,0,29362.0,0,1
1,0,0,1,154.0,88,0,21853.0,0,1
0,0,0,1,157.0,23,0,2630.0,2,1
0,0,0,1,124.0,89,0,2630.0,0,1
0,0,1,1,124.0,10,2,2630.0,0,1
1,0,0,1,124.0,35,0,31755.0,0,0
1,1,1,0,152.0,129,2,28670.0,0,0
0,0,0,1,26.0,37,0,48641.0,0,1
1,1,1,0,152.0,21,2,29716.0,2,0
0,1,1,0,152.0,75,0,28939.0,0,0
1,1,1,0,160.0,183,2,28116.0,2,0
0,1,1,0,152.0,212,2,29232.0,0,0
1,0,0,1,26.0,296,0,34435.0,0,1
1,0,2,1,26.0,13,1,61800.375,0,1
1,0,0,1,26.0,66,0,28930.0,0,1
0,1,1,0,152.0,101,2,27851.0,0,0
1,0,0,1,124.0,28,1,44736.0,2,1
1,0,0,1,124.0,168,0,28276.0,0,1
1,0,2,1,26.0,193,0,27202.0,2,1
0,1,1,0,152.0,56,2,31304.0,0,0
1,1,1,0,152.0,297,2,27132.0,0,0
0,0,0,1,157.0,201,0,25617.0,0,1
0,0,0,1,124.0,85,2,27976.0,0,0
1,0,1,1,152.0,29,2,37355.0,2,1
1,1,1,0,152.0,262,2,28258.0,2,0
0,1,1,0,152.0,34,2,28300.0,0,0
0,1,1,0,152.0,267,2,27037.0,0,0
0,0,0,1,157.0,57,0,2630.0,2,1
1,0,0,1,26.0,210,0,32367.0,2,0
1,1,0,0,124.0,141,0,28096.0,0,0
1,0,1,1,152.0,111,2,27931.0,0,0
0,1,1,0,152.0,56,2,29977.0,0,0
1,0,0,1,26.0,167,0,17649.0,2,1
0,1,1,0,152.0,41,2,29023.0,0,0
0,1,1,0,152.0,193,2,26837.0,2,0
0,0,0,1,157.0,86,0,61800.375,0,1
0,0,0,1,154.0,62,0,32569.0,0,0
1,0,0,1,26.0,220,0,61800.375,0,1
0,1,1,0,152.0,217,2,29456.0,2,0
1,0,0,1,156.0,74,0,2630.0,2,1
1,0,0,1,26.0,102,0,34433.0,0,1
1,0,1,1,152.0,190,0,27384.0,0,0
0,1,1,0,152.0,82,2,26055.0,2,0
1,1,1,0,152.0,198,2,28442.0,2,0
1,1,1,0,152.0,192,2,29730.0,0,0
0,1,1,0,152.0,21,2,27080.0,2,0
1,1,1,0,152.0,191,2,30512.0,1,0
1,0,2,1,26.0,103,0,29740.0,0,1
1,0,2,1,37.0,214,0,61800.375,0,1
0,0,0,1,124.0,17,0,38578.0,0,1
0,1,0,0,124.0,22,2,30726.0,0,0
1,0,0,1,26.0,66,0,41815.0,0,1
1,1,0,0,152.0,78,0,28706.0,0,0
1,1,0,0,124.0,53,0,27844.0,2,0
0,0,0,1,26.0,283,0,23135.0,0,1
0,0,0,1,26.0,90,0,28046.0,1,0
0,0,1,1,156.0,63,0,2630.0,0,1
1,0,0,1,150.0,85,0,2630.0,0,1
1,0,0,1,124.0,294,0,32400.0,2,0
0,1,1,0,152.0,218,2,26794.0,0,0
0,0,0,1,26.0,67,0,32236.0,0,0
1,1,1,0,152.0,273,2,27489.0,0,0
1,1,1,0,152.0,128,2,25031.0,2,0
0,1,1,0,152.0,26,2,26928.0,2,0
1,0,0,1,26.0,288,0,31063.0,0,1
1,0,0,1,26.0,296,1,61800.375,0,1
1,1,1,0,152.0,15,2,32368.0,0,0
0,1,1,0,160.0,36,2,31338.0,0,0
1,0,0,1,26.0,106,0,56352.0,0,1
0,0,0,1,26.0,82,0,33962.0,1,1
1,1,1,0,152.0,17,2,28038.0,0,0
1,1,0,0,26.0,165,0,29562.0,0,0
0,1,1,0,152.0,218,2,29935.0,2,0
1,0,0,1,124.0,69,0,32772.0,0,1
1,0,0,1,90.0,287,0,19741.0,0,1
0,0,0,1,26.0,87,0,2630.0,1,1
1,0,1,1,152.0,241,2,39261.0,0,1
0,1,1,0,152.0,31,2,26400.0,0,0
0,0,0,1,26.0,244,0,41419.0,0,1
1,0,1,1,160.0,171,2,2630.0,0,1
1,0,0,1,26.0,10,0,26856.0,2,1
1,0,0,1,26.0,162,0,30450.0,0,1
1,0,0,1,26.0,141,0,47266.0,0,1
0,0,0,1,26.0,39,0,36086.0,0,1
0,0,0,1,7.0,110,0,38204.0,0,1
1,1,1,0,152.0,219,2,25837.0,0,0
0,1,1,0,152.0,194,2,29743.0,0,0
1,0,1,1,152.0,78,2,30638.0,0,0
1,0,0,1,26.0,22,0,28317.0,0,1
1,0,0,1,154.0,43,0,29366.0,0,1
0,1,1,0,152.0,22,2,25106.0,0,0
0,1,1,0,152.0,97,0,28161.0,2,0
0,1,1,0,152.0,288,2,31447.0,0,0
0,1,1,0,152.0,191,2,30157.0,2,0
1,0,0,1,26.0,49,0,27041.0,0,1
1,0,0,1,26.0,233,0,35963.0,0,1
1,1,1,0,152.0,277,2,26701.0,0,0
1,0,1,1,26.0,296,0,44954.0,0,1
0,1,1,0,152.0,81,2,28313.0,0,0
0,1,1,0,152.0,242,0,32172.0,0,0
1,0,0,1,26.0,228,0,28036.0,0,1
1,1,0,0,124.0,169,0,28782.0,0,0
0,0,0,1,26.0,41,1,30554.0,0,1
1,0,0,1,26.0,267,0,2630.0,2,1
1,0,0,1,26.0,145,0,33751.0,0,1
0,0,1,1,160.0,292,2,27871.0,0,0
1,0,0,1,26.0,206,0,2630.0,0,1
0,1,1,0,152.0,123,2,27782.0,2,0
0,1,1,0,152.0,263,2,27325.0,0,0
1,0,0,1,26.0,253,0,57328.0,0,1
1,0,2,1,26.0,58,0,45961.0,0,1
1,1,1,0,152.0,138,2,32599.0,0,0
1,0,0,1,26.0,41,0,31175.0,0,1
0,1,1,0,152.0,49,2,25540.0,2,0
0,1,1,0,152.0,40,2,27595.0,0,0
0,0,0,1,125.0,270,0,39182.0,0,1
1,0,1,0,152.0,106,2,27540.0,0,1
1,1,0,0,124.0,15,1,30702.0,0,0
1,1,0,0,124.0,167,0,29399.0,0,0
1,0,0,1,154.0,163,0,30524.0,2,1
1,0,2,1,122.0,249,0,31221.0,0,0
1,0,0,1,26.0,137,0,26562.0,2,1
1,0,0,1,26.0,80,0,36376.0,0,1
0,1,1,0,152.0,244,2,31767.0,2,0
0,0,1,1,154.0,108,2,37997.0,0,1
1,1,1,0,152.0,288,2,28385.0,0,0
1,1,1,0,152.0,52,2,27464.0,2,0
1,0,2,1,124.0,271,1,2630.0,0,1
1,0,2,1,26.0,48,0,2630.0,0,1
1,0,1,1,160.0,255,2,26105.0,0,0
0,0,1,1,160.0,197,2,29144.0,2,0
0,1,1,0,152.0,110,2,30533.0,0,0
0,0,0,1,124.0,261,0,27118.0,2,1
1,0,0,1,124.0,274,0,31595.0,2,1
0,0,0,1,124.0,290,0,32475.0,0,0
1,0,0,1,26.0,176,0,28282.0,0,1
1,0,0,1,124.0,275,0,25899.0,0,1
0,1,1,0,152.0,151,2,30964.0,0,0
0,1,1,0,152.0,78,2,26620.0,0,0
0,0,0,0,42.0,120,1,27009.0,0,0
0,1,1,0,152.0,71,2,25332.0,0,0
1,0,0,1,124.0,80,2,40570.0,0,1
1,0,0,1,124.0,141,0,38360.0,0,1
1,0,0,1,26.0,76,0,21255.0,0,1
0,1,1,0,152.0,13,2,27833.0,0,0
1,0,2,1,26.0,96,0,49986.0,0,1
1,1,1,0,152.0,233,2,27090.0,0,0
0,1,1,0,152.0,275,2,31595.0,0,0
0,0,0,1,26.0,50,0,38487.0,0,1
0,1,1,0,26.0,237,2,28515.0,0,0
0,1,0,0,26.0,195,0,29041.0,0,0
1,0,1,1,160.0,94,2,32306.0,2,0
1,0,0,1,152.0,220,0,19283.0,0,1
0,0,0,1,157.0,105,0,2630.0,0,1
0,1,1,0,152.0,213,2,27107.0,2,0
1,1,1,0,152.0,44,2,30148.0,0,0
0,1,1,0,152.0,275,2,31027.0,2,0
1,0,1,0,26.0,244,2,31539.0,2,0
1,0,0,1,26.0,177,0,31392.0,0,0
0,1,0,0,152.0,18,0,32029.0,0,0
1,0,1,1,152.0,223,2,30219.0,0,0
1,0,0,1,52.0,33,0,38346.0,0,1
0,0,2,1,26.0,32,0,44136.0,0,1
0,1,1,0,152.0,259,2,25576.0,2,0
1,1,1,0,152.0,27,2,31369.0,1,0
1,0,0,1,23.0,229,0,27790.0,2,0
0,0,0,1,26.0,269,0,43413.0,2,1
0,0,1,1,152.0,89,2,28121.0,1,0
1,0,0,1,124.0,261,0,31470.0,2,1
0,0,0,1,52.0,276,0,43640.0,0,1
0,0,1,1,152.0,101,2,26574.0,2,0
1,0,0,1,156.0,167,0,36650.0,2,1
0,0,0,1,154.0,67,2,28818.0,0,0
0,0,0,1,26.0,166,0,18851.0,0,1
0,0,0,1,124.0,121,0,37046.0,0,1
0,1,1,0,152.0,38,2,31895.0,0,0
1,0,0,0,124.0,72,0,27055.0,0,0
0,0,0,1,157.0,254,0,2630.0,0,1
0,0,0,1,124.0,112,0,27600.0,0,0
1,0,0,1,122.0,119,0,2630.0,0,1
0,1,1,0,152.0,109,2,28396.0,0,0
0,1,0,0,26.0,184,0,30902.0,0,0
1,0,0,1,26.0,25,0,53498.0,0,1
1,0,0,1,124.0,249,0,43005.0,0,1
0,1,1,0,152.0,157,2,31634.0,2,0
1,0,0,1,26.0,240,0,2630.0,0,1
0,1,1,0,152.0,148,2,30774.0,2,0
0,1,1,0,152.0,99,2,25521.0,0,0
1,0,1,1,26.0,20,2,25165.0,0,1
0,1,1,0,152.0,288,2,25580.0,2,0
0,0,0,1,124.0,268,0,2630.0,2,1
0,0,1,1,152.0,180,2,26201.0,2,0
0,1,1,0,152.0,52,2,28314.0,0,0
1,1,1,0,160.0,93,2,25536.0,0,0
0,0,1,0,160.0,179,2,32050.0,0,0
1,0,0,1,124.0,201,0,29438.0,0,1
0,1,1,0,152.0,42,2,29114.0,2,0
1,0,1,0,152.0,84,2,26868.0,2,0
1,1,1,0,152.0,179,0,30467.0,2,0
1,0,0,1,124.0,47,0,26959.0,2,1
1,0,1,1,152.0,32,2,30045.0,2,0
0,0,0,1,26.0,40,0,37395.0,0,1
1,0,0,1,124.0,184,0,37718.0,2,1
1,0,0,1,124.0,204,0,42047.0,0,1
0,0,1,1,151.0,298,2,30060.0,2,0
0,0,2,1,26.0,34,0,37395.0,0,1
1,0,0,1,26.0,197,1,34537.0,2,1
1,0,0,1,26.0,157,0,47277.0,0,1
0,0,0,1,152.0,228,0,31984.0,2,1
1,1,1,0,152.0,219,2,28747.0,2,0
1,1,1,0,152.0,32,2,25130.0,2,0
0,0,0,1,26.0,76,0,54570.0,0,1
1,1,1,0,152.0,153,2,29018.0,0,0
0,0,0,1,156.0,38,0,33427.0,0,1
1,1,1,0,152.0,188,2,30993.0,0,0
0,0,2,1,26.0,15,0,39341.0,0,1
0,1,0,1,26.0,274,1,30502.0,0,0
0,1,1,0,152.0,95,2,29585.0,0,0
0,0,0,1,26.0,59,0,59225.0,0,1
0,1,1,0,152.0,154,2,26029.0,0,0
1,1,1,0,152.0,76,2,31995.0,0,0
0,1,1,0,152.0,131,2,31682.0,0,0
1,1,0,0,124.0,101,1,30270.0,0,0
1,1,0,0,16.0,56,0,29209.0,2,0
1,0,1,1,160.0,36,2,30493.0,0,0
0,1,1,0,160.0,219,2,29858.0,2,0
1,0,0,1,26.0,124,0,39233.0,0,1
1,1,1,0,152.0,237,2,32470.0,0,0
1,0,0,1,26.0,232,0,2630.0,0,1
1,1,1,0,152.0,214,2,27595.0,2,0
0,0,0,1,26.0,211,0,35959.0,0,1
1,0,0,1,26.0,288,0,31611.0,0,0
0,1,0,0,152.0,32,0,27509.0,2,0
0,1,1,0,152.0,202,2,29164.0,0,0
1,0,1,1,124.0,52,0,56664.0,0,1
1,0,1,1,152.0,215,2,31296.0,2,1
1,0,0,1,124.0,39,0,44371.0,2,1
1,0,0,1,26.0,158,0,28506.0,2,1
0,0,1,1,152.0,10,2,29977.0,0,0
1,0,0,1,26.0,73,0,2630.0,2,1
1,0,2,1,26.0,210,0,28234.0,0,0
0,1,1,0,152.0,161,2,28081.0,0,0
1,0,0,1,124.0,19,0,30547.0,0,0
1,0,0,1,26.0,293,0,30089.0,0,0
1,0,1,1,160.0,153,2,26462.0,2,0
1,0,0,1,154.0,217,0,41452.0,2,1
1,0,0,1,124.0,187,0,45692.0,0,1
1,0,1,1,26.0,84,2,2630.0,0,1
1,0,0,1,124.0,89,0,43015.0,0,1
1,0,0,1,26.0,79,1,31867.0,0,1
1,0,0,1,26.0,82,0,32257.0,0,1
1,0,0,0,26.0,240,1,27469.0,0,0
0,0,1,1,152.0,178,2,29955.0,0,0
1,1,1,0,152.0,251,2,32346.0,0,0
0,1,0,0,152.0,281,0,25319.0,0,0
0,0,2,1,26.0,150,0,2630.0,2,1
1,1,1,0,152.0,213,2,29924.0,0,0
0,1,0,1,124.0,13,0,42866.0,0,1
0,1,1,0,152.0,11,2,25396.0,2,0
1,0,0,1,122.0,262,0,51855.0,0,1
0,1,1,1,152.0,217,2,30407.0,0,0
0,0,0,1,122.0,114,1,50778.0,0,1
1,0,0,1,83.0,165,0,31710.0,0,0
1,0,0,1,124.0,17,0,44620.0,0,1
0,0,0,1,124.0,185,0,28336.0,2,0
1,0,0,1,31.0,14,0,27759.0,0,1
0,0,0,1,26.0,61,0,50223.0,0,1
1,1,1,0,152.0,299,2,30112.0,0,0
0,1,1,0,152.0,199,2,28550.0,0,0
1,0,0,1,157.0,152,0,49539.0,0,1
1,0,0,1,124.0,285,0,2630.0,0,1
1,0,1,1,163.0,72,2,25969.0,2,1
1,0,1,1,152.0,92,2,43630.0,0,1
0,0,1,1,124.0,285,0,2630.0,0,1
0,0,1,1,152.0,82,2,40170.0,0,1
0,1,0,0,26.0,11,0,29315.0,2,0
0,0,0,1,124.0,143,0,28671.0,0,1
0,1,0,0,152.0,216,0,28707.0,0,0
0,0,0,1,26.0,127,0,25869.0,0,1
0,0,0,1,124.0,189,0,47383.0,0,1
1,0,0,1,124.0,132,0,22383.0,2,1
0,1,1,0,160.0,299,2,29299.0,0,0
1,0,0,1,124.0,264,0,45369.0,0,1
0,0,0,1,154.0,67,0,28538.0,0,0
1,0,0,1,124.0,217,0,52397.0,0,1
0,0,1,1,26.0,35,2,26110.0,2,0
0,0,0,1,26.0,183,0,42585.0,0,1
1,1,1,0,152.0,10,2,28430.0,0,0
1,0,0,1,124.0,116,1,41055.0,2,1
1,0,2,1,26.0,120,1,36579.0,0,1
1,0,0,1,124.0,192,0,34269.0,1,1
1,0,0,1,124.0,56,0,28186.0,0,0
0,0,0,1,122.0,38,0,25464.0,0,1
0,0,0,1,154.0,136,0,39828.0,0,1
0,1,1,0,152.0,148,2,30131.0,0,0
1,1,0,0,124.0,227,0,31893.0,0,1
1,1,0,0,152.0,215,0,27088.0,2,0
0,0,0,1,26.0,114,0,50446.0,0,1
1,0,1,1,152.0,226,2,36455.0,2,1
1,0,2,1,26.0,88,0,2630.0,2,1
0,1,1,0,152.0,60,2,26498.0,0,0
0,0,1,1,152.0,165,2,25257.0,2,0
1,0,0,1,26.0,10,0,36798.0,0,1
0,1,1,0,152.0,97,2,32370.0,0,0
1,1,0,0,124.0,295,0,27028.0,0,0
0,0,0,1,154.0,78,0,25583.0,0,1
0,1,1,0,152.0,245,2,28014.0,2,0
1,0,1,1,154.0,265,0,38601.0,0,1
1,0,0,1,163.0,25,0,39608.0,0,1
0,1,1,0,152.0,44,2,30354.0,0,0
0,1,1,0,152.0,145,2,32408.0,0,0
1,0,0,1,124.0,45,0,30326.0,2,1
0,1,1,0,152.0,18,2,31141.0,2,0
1,0,1,1,152.0,128,2,34827.0,0,1
1,0,0,1,124.0,248,0,39119.0,0,1
1,1,1,0,152.0,270,2,28665.0,0,0
1,0,0,0,124.0,102,0,29218.0,2,0
0,0,1,1,152.0,270,2,25069.0,0,0
1,1,1,0,152.0,252,2,26816.0,0,0
1,0,0,1,124.0,288,0,30286.0,0,1
0,0,1,1,24.0,126,2,48263.0,0,1
0,0,0,1,26.0,123,0,29169.0,2,1
0,0,2,1,26.0,249,0,39797.0,2,1
0,0,0,1,26.0,105,0,45425.0,0,1
0,0,0,1,26.0,148,0,61800.375,0,1
0,1,1,0,152.0,48,2,26394.0,0,0
1,0,2,1,26.0,11,1,2630.0,0,1
1,0,1,1,152.0,98,2,32559.0,0,0
0,0,0,1,26.0,150,0,21059.0,0,1
0,1,1,0,152.0,113,2,25260.0,0,0
0,0,0,1,157.0,242,0,2630.0,0,1
1,0,0,1,26.0,23,1,32272.0,2,0
0,0,0,1,124.0,161,0,20868.0,0,1
1,0,0,1,124.0,86,0,23454.0,0,1
0,1,0,0,26.0,291,0,29666.0,2,0
1,0,0,1,124.0,182,0,28595.0,0,1
0,0,0,1,26.0,230,0,35263.0,0,1
1,0,0,1,26.0,62,0,32639.0,2,1
1,0,0,1,147.0,34,0,61800.375,0,1
1,0,0,1,124.0,33,2,2630.0,0,1
0,0,0,1,155.0,64,0,2630.0,2,1
1,0,0,1,158.0,152,0,26094.0,0,1
0,0,1,1,160.0,32,2,26238.0,0,0
1,1,1,0,152.0,51,2,28837.0,2,0
1,0,1,1,152.0,88,2,28777.0,0,1
0,1,1,0,152.0,141,2,28677.0,0,0
1,0,0,1,26.0,237,0,34294.0,0,1
0,0,1,1,152.0,199,2,2630.0,2,1
0,1,1,0,152.0,154,2,25775.0,2,0
1,0,0,1,26.0,265,0,45481.0,0,1
1,0,0,1,26.0,43,0,40397.0,0,1
0,1,1,0,152.0,240,2,25501.0,2,0
1,0,0,1,26.0,81,0,23162.0,0,1
1,0,2,1,154.0,95,0,26086.0,2,1
0,1,0,0,152.0,267,0,28282.0,0,0
0,0,0,1,124.0,12,0,35870.0,0,1
0,1,1,0,152.0,261,2,28281.0,2,0
0,0,0,1,124.0,210,0,25930.0,0,1
0,0,1,0,152.0,10,2,31123.0,0,0
1,0,2,1,26.0,111,1,40531.0,0,1
1,0,0,1,124.0,170,0,30845.0,2,0
1,0,1,1,152.0,243,2,27618.0,1,0
0,0,1,0,152.0,259,2,26011.0,1,0
1,0,1,1,152.0,60,2,28634.0,0,0
0,0,0,1,157.0,194,0,39986.0,2,1
0,0,2,1,124.0,132,0,27353.0,1,1
1,0,0,1,26.0,71,0,46928.0,0,1
1,0,0,1,152.0,193,0,27792.0,2,0
0,0,0,0,152.0,217,0,31780.0,2,0
0,0,0,1,154.0,290,0,26418.0,0,1
1,0,0,1,26.0,64,0,27954.0,0,0
0,0,0,1,124.0,243,0,40840.0,0,1
0,0,0,1,26.0,205,0,42304.0,0,1
1,0,0,1,124.0,24,0,21942.0,2,1
0,1,1,0,151.0,83,2,31255.0,2,0
0,0,0,1,26.0,48,2,2630.0,1,1
0,0,2,1,122.0,82,0,36106.0,0,1
1,1,1,0,152.0,29,2,31124.0,0,0
0,1,1,0,152.0,217,2,32224.0,0,0
0,1,1,0,152.0,219,2,30164.0,2,0
0,0,1,1,152.0,125,2,25340.0,0,1
0,0,0,0,152.0,111,0,30155.0,2,0
0,0,0,1,154.0,242,0,59662.0,0,1
1,0,0,1,154.0,96,0,50877.0,0,1
1,0,0,1,124.0,35,1,32616.0,0,1
1,1,1,0,152.0,72,2,25385.0,0,0
0,1,1,0,152.0,199,2,25893.0,0,0
0,0,1,1,152.0,138,2,25687.0,2,0
1,0,0,1,26.0,228,0,34576.0,0,1
1,0,0,1,124.0,27,0,27065.0,0,1
1,0,0,1,124.0,11,0,29657.0,0,0
1,1,1,0,152.0,33,0,28147.0,2,0
0,0,1,1,26.0,169,0,48829.0,0,1
0,0,1,0,152.0,177,2,29393.0,0,0
0,1,1,0,152.0,137,2,26792.0,0,0
0,0,0,0,25.0,126,0,31630.0,0,0
1,1,1,0,160.0,225,2,28304.0,0,0
1,0,1,1,26.0,244,2,34040.0,2,1
1,0,0,1,124.0,162,0,27648.0,1,1
0,1,1,0,152.0,19,2,26623.0,2,0
0,1,1,0,152.0,39,2,28017.0,0,0
0,1,1,0,152.0,79,2,32542.0,2,0
0,0,0,1,26.0,22,0,29056.0,0,1
0,0,0,1,163.0,161,1,32498.0,0,1
1,0,0,1,124.0,247,0,48197.0,0,1
0,0,0,1,26.0,180,1,2630.0,0,1
1,0,2,1,26.0,114,0,33684.0,0,1
0,0,0,1,124.0,209,0,35454.0,0,1
1,0,0,1,157.0,78,0,2630.0,0,1
0,0,2,1,124.0,219,0,24611.0,2,1
1,1,1,0,152.0,148,2,30888.0,0,0
1,0,0,1,124.0,51,0,2630.0,2,1
1,0,0,1,124.0,37,0,27561.0,2,0
1,0,0,1,124.0,102,0,34140.0,0,1
0,0,1,1,152.0,67,2,31559.0,2,0
0,1,1,0,152.0,256,2,25761.0,0,0
1,0,0,1,26.0,213,0,45177.0,0,1
0,0,1,1,152.0,142,2,27670.0,0,0
0,0,0,1,157.0,215,0,41267.0,0,1
1,1,1,0,152.0,264,2,25917.0,2,0
1,1,0,0,152.0,297,0,26659.0,0,0
1,0,1,1,160.0,118,2,29974.0,0,1
1,1,1,0,152.0,127,2,26869.0,0,0
0,0,0,1,157.0,249,1,2630.0,0,1
1,0,1,1,152.0,234,0,22103.0,2,1
0,1,1,0,151.0,222,2,30203.0,0,0
0,1,0,1,152.0,252,0,29778.0,2,0
0,1,0,0,124.0,243,0,31307.0,0,0
1,0,0,1,124.0,242,0,53399.0,0,1
0,1,1,0,152.0,205,2,28980.0,0,0
0,1,0,0,151.0,277,0,31910.0,0,0
0,1,1,0,152.0,246,2,28120.0,0,0
1,0,0,1,124.0,43,0,23255.0,0,1
1,1,1,0,152.0,19,2,26369.0,2,0
1,0,0,1,157.0,45,0,2630.0,1,1
1,1,1,0,152.0,204,0,31231.0,0,0
0,0,1,1,124.0,208,2,50322.0,0,1
0,0,0,1,26.0,169,0,2630.0,0,1
0,0,1,0,152.0,227,2,30626.0,0,0
0,0,0,1,124.0,239,1,2630.0,2,1
0,0,0,1,124.0,297,0,61800.375,0,1
0,1,1,0,152.0,273,2,27654.0,0,0
0,0,1,1,152.0,17,2,27255.0,0,1
1,0,0,1,26.0,161,0,42066.0,2,1
0,0,0,1,154.0,26,0,36052.0,0,1
0,0,0,1,8.0,59,0,28845.0,0,1
0,0,0,1,26.0,90,0,36553.0,0,1
1,0,0,0,26.0,274,1,26963.0,2,0
0,1,1,0,152.0,89,2,31615.0,0,0
1,0,0,1,157.0,136,0,30821.0,0,1
1,0,1,1,152.0,92,2,39920.0,0,1
0,0,0,1,124.0,282,0,30811.0,0,0
1,0,0,1,124.0,164,2,26118.0,0,1
1,0,0,1,124.0,113,0,37408.0,0,1
1,0,2,1,124.0,94,0,28024.0,0,1
0,0,0,1,154.0,96,0,41271.0,0,1
1,0,0,1,124.0,158,0,23882.0,2,1
0,1,1,0,152.0,198,2,30849.0,2,0
0,1,1,0,152.0,50,2,30391.0,2,0
1,1,1,1,152.0,116,2,25420.0,0,0
1,0,1,1,124.0,33,2,43020.0,0,1
1,0,0,1,26.0,249,0,33568.0,0,1
1,1,1,0,152.0,242,2,25388.0,0,0
1,0,0,1,26.0,119,0,36765.0,0,1
1,0,0,1,26.0,181,0,59464.0,0,1
1,1,1,0,152.0,275,2,31197.0,2,0
1,0,1,1,152.0,140,2,29699.0,0,0
1,1,1,0,152.0,170,2,27308.0,0,0
0,0,0,1,124.0,261,0,25236.0,2,1
0,0,1,1,152.0,30,2,42997.0,0,1
0,0,0,1,124.0,236,0,34013.0,0,1
0,0,1,0,152.0,39,2,27803.0,2,0
0,0,1,1,124.0,148,2,2630.0,0,1
0,1,1,0,152.0,79,2,28438.0,2,0
1,0,0,1,124.0,188,0,31172.0,0,1
0,1,1,0,152.0,30,0,26185.0,0,0
1,0,0,1,157.0,240,0,46251.0,0,1
0,1,1,1,152.0,189,0,28121.0,2,0
1,1,0,1,26.0,79,0,27370.0,0,0
0,0,2,1,12.0,151,0,40935.0,0,1
1,0,0,1,124.0,293,0,36013.0,0,1
0,0,0,1,124.0,200,2,26794.0,0,1
1,1,0,0,124.0,149,0,32034.0,0,0
1,0,0,1,124.0,252,0,35780.0,2,1
0,0,0,1,14.0,209,0,29776.0,0,1
0,1,0,0,152.0,156,0,30909.0,2,0
1,0,0,1,124.0,299,0,42790.0,0,1
1,1,0,0,139.0,181,0,29481.0,0,0
1,0,0,1,29.0,127,0,45122.0,0,1
1,0,1,1,160.0,206,2,25653.0,2,0
1,0,0,1,26.0,200,0,26744.0,0,1
0,0,1,1,160.0,218,2,31131.0,0,0
0,1,1,0,160.0,70,2,27287.0,0,0
0,0,0,1,11.0,90,0,29409.0,0,1
0,0,0,1,124.0,10,0,31223.0,0,1
0,1,1,1,160.0,59,2,28725.0,2,0
0,0,0,1,26.0,114,0,39413.0,0,1
0,0,0,1,124.0,218,1,36484.0,0,1
1,1,1,0,152.0,119,2,26546.0,0,0
0,0,0,1,26.0,82,0,40840.0,0,1
0,1,1,0,160.0,142,2,29221.0,2,0
1,0,2,1,26.0,125,1,44155.0,0,1
1,1,0,0,30.0,259,0,28584.0,2,0
0,0,0,1,124.0,247,0,30851.0,1,1
1,0,1,1,152.0,142,2,31950.0,0,0
1,1,0,0,26.0,261,2,32311.0,0,0
0,0,0,1,157.0,183,0,2630.0,2,1
0,1,1,0,152.0,290,2,31283.0,0,0
1,1,1,0,152.0,190,2,26494.0,0,0
0,0,0,1,124.0,278,0,39248.0,1,1
1,0,1,1,152.0,37,2,28590.0,2,1
0,0,0,1,124.0,233,0,38819.0,0,1
1,0,0,1,154.0,201,2,28392.0,0,0
0,0,0,1,26.0,252,1,39510.0,0,1
0,1,1,0,152.0,230,2,28388.0,0,0
1,0,0,1,26.0,138,0,32478.0,2,1
0,0,0,1,26.0,94,0,30498.0,0,1
0,1,1,0,152.0,120,2,31585.0,0,0
0,1,1,0,156.0,263,0,27677.0,0,0
1,0,0,1,124.0,66,0,2630.0,0,1
1,0,0,1,124.0,272,0,31217.0,0,1
0,0,0,1,17.0,215,1,35209.0,1,1
0,1,1,0,152.0,288,2,32080.0,0,0
1,0,0,1,124.0,151,0,30534.0,0,1
1,1,1,0,152.0,118,2,32850.0,0,0
0,0,0,1,30.0,63,0,2630.0,0,1
1,0,0,1,124.0,81,0,31784.0,2,1
1,1,1,0,26.0,153,2,29182.0,2,0
1,0,0,1,26.0,145,0,46843.0,0,1
0,0,0,1,124.0,194,0,40281.0,0,1
0,0,2,1,13.0,128,0,38287.0,0,1
0,0,0,1,155.0,244,2,30271.0,0,1
0,1,1,0,152.0,193,2,25258.0,2,0
0,0,0,1,26.0,63,1,39545.0,0,1
0,0,0,1,154.0,36,0,2630.0,2,1
1,0,2,1,124.0,21,0,41307.0,0,1
0,0,0,1,156.0,281,0,46514.0,0,1
1,1,0,0,152.0,289,0,26114.0,0,0
1,0,0,1,124.0,238,0,28210.0,0,1
0,0,1,1,124.0,74,2,27336.0,0,1
1,0,0,1,26.0,132,0,31843.0,0,1
0,1,1,0,152.0,66,2,28689.0,0,0
1,0,0,1,26.0,251,0,33843.0,0,1
1,0,2,1,26.0,237,0,61800.375,0,1
1,0,0,0,122.0,170,0,25319.0,2,0
0,1,0,0,124.0,228,0,28407.0,0,0
0,1,1,0,152.0,158,2,27902.0,2,0
0,0,0,1,124.0,121,0,44377.0,0,1
0,0,0,1,26.0,114,0,31106.0,0,1
0,0,0,1,26.0,155,0,36799.0,0,1
1,0,0,1,156.0,191,0,2630.0,2,1
0,0,0,1,152.0,97,0,26838.0,2,0
1,0,0,1,26.0,63,0,33363.0,0,1
1,1,0,0,152.0,99,0,30176.0,0,0
